ID,TEXT
5168,My husband got a raise at his job.
5169,I climbed a mountain for the first time. 
5170,We finally finished our thesis project after months of stressful days.
5171,I got home from studying abroad.
5172,Last weekend celebrating Easter with my son and family.
5173,I ran 2 straight miles without stopping.
5174,my team of friends won a basketball match one month back against the local team right around the block. it was a friendly match and we had a party that evening
5175,I got to help my father around his house. I went over and did the things he asked me to and tried to do a good job.
5176,we meet  my old friends. so i am very happy 
5177,I didn't have to work for a whole week when I went on vacation.
5178,"My husband surprised me the other night with a long back rub and after a really tiring day. It felt so good. And he also surprised me with World Best Chocolate candy bar, which I used to sell when I was a kid. It brought back memories. Happy memories."
5179,I was given a raise at work.  It was unexpected and could not have come at a better time for we have a graduation party coming and also college costs coming up.  It will help take stress off of me and also help with our financial situation. 
5180,"My wife made the decision to leave her current job, which she hated, which relived a lot of day-to-day stress on our relationship."
5181,"I went to Branson about a month ago with my boyfriend. We did so many different things, and it was a great bonding experience for just the two of us."
5182,"After taking time to get our finances straight, my fiance and I have finally started planning our wedding."
5183,Don't forget to spend time giving lots of love to your 4-legged family members. Nothing relaxes me more than to sit and chill with my cats.
5184,"Human life is the collection of some important events. Of those events, some events are forgotten but some other events are so important and heart touching that can not be forgotten and remain fresh in the mind. My first day school is one of those events which will remain ever fresh in my heart. I was then 6 years old. One day my mother told me that I was going to start my school the next day. I was very excited. I couldn't think of anything else. I was always thinking about the school, the teachers, and the students of the school. I couldn't even sleep at night. The next morning my mother woke me up early in the morning. I had a bath and put on my best clothes. Having breakfast we started walking towards the school. After half an hour we reached the school.  I saw many students on the school campus. Some were playing and some were talking to each other. But I did not know any one. So, I got little nervous. My mother took me to the headmaster's room. He asked me some questions. As I could answer them all, he became pleased. He called in a teacher and send me to my class with her. I was admitted to class one. The class teacher and the student receive me heartily. Though I was little nervous, soon I became easy. I will remember the day as long as I live."
5185,When I recently moved out to my new home.
5186,I earned a lot of money in sports betting
5187,I spent time with my mom; we worked out and then chatted in a sauna for over an hour.
5188,My friend took me out to eat for my birthday and that made me very happy.
5189,The Cubs winning their game tonight against Cincinnati made me happy with their come from behind win.
5190,I met a Very Special Lady that I am still dating.
5191,"My sister-in-law bought for me a prettiest dress, made me happy."
5192,1 MONTH BEFORE WE GO TO SHOPPING AND I PURCHASE LOT OF ITEMS BUT MY HUSBAND TAKE ME TO MY FAVORITE HOTEL AND GIFT ME DIAMOND RING BECAUSE MY HUSBAND GOT PROMOTION. 
5193,I like most this game of foot ball 
5194,"On friday (tonight) nights we have family a movie night, it's fun to relax and watch a movie and eat popcorn with my family."
5195,I was happy when my new bookcase was delivered to me.
5196,"My best friend had a depression situation after her break up, now she is getting better and two days ago she told me it's opening up and meeting someone new. I was very very happy for her. "
5197,I won big on a slot machine in Vegas.
5198,"I found a photographer to take maternity photos for me, and I talked my husband into booking her since she had an opening."
5199,"Our mortgage company admitted they made a mistake and sent us a check refund, the check arrived last week. "
5200,Getting a raise last month made me feel happy and appreciated. 
5201,I got my pictures from vacation delivered in the mail. 
5202,"My son had a friend over yesterday and they just laughed and laughed and laughed, a sound that always brings me joy."
5203,"Watching my son open his Easter basket, he was surprised to get it."
5204,My fiancA(c)'s court paperwork came through stating the finalized child custody so we have 50/50 joint custody of his kids.
5205,Easter dinner. I love to eat and that dinner I had was one of the best that I can remember.
5206,Last week when I saw my brother for the first time in over 7 years I missed him so much.
5207,Having Easter dinner for the first time at our new house with our family.
5208,My son received a really good progress report from school.
5209,I took a flight to visit friends and it was pleasant and didn't have turbulence
5210,Playing soccer outside with my family.  
5211,I got promoted at work 
5212,When I started taking swing dance lessons.
5213,when i had my first cell phone of samsung.
5214,I received a positive review at work.
5215,"A great friend of mine was told by his doctors tow weeks ago that he is cancer free.  I am so happy for him, his wife and his family.  "
5216,"My youngest sister announced her engagement, and we are already making plans, and counting down till her big day!"
5217,Going with my best friend to a local concert. 
5218,I made brownies at work and everyone loved them.
5219,My son started singing fun preschool songs on his own.
5220,I was happy that my daughter won a contest.
5221,Sitting down to eat a nutritious meal with my happy children.
5222,My nieces and nephew were watching the Trolls movie and they started dancing and signing to the different parts of the movie and acting goofy which made me happy.
5223,"I discovered that a plant I thought had died last summer, has come back this spring for another try."
5224,I got paid pretty nicely for some freelance writing work I happened to pick up on Craigslist.
5225,"On the last day of a class, the teacher had a little graduation ceremony with diplomas and cake and the couple sentences he said about me made me tear up because he was recognizing something nice I did rather than my overall performance."
5226,TO HELP TO MY WIFE TO ADMINISTRATE ALL THE EVENTS OF HEALTH THAT SHE HAVE. MAKE ME HAPPY TO SEE HER HAPPINESS.
5227,I saw the movie Beauty and Beast with my friends and we had a great day.
5228,My daughter asked me to go with her for a pedicure.
5229,I was happy in the past three months to lose over ten pounds and get a healthier lifestyle going in my life.
5230,I got accepted for a training scholarship in England. I was happy because I hadn't had that sort of professional achievement for a while.
5231,meeting a friend who is now a good friend. We had a great conversation and the person made a great impression.
5232,"Spending the day outside today with my 3 children. We got to go on a walk, go to the beach, and get ice cream."
5233,I often go to tourist places with my family. It gives a close relationship with my family. It make me and my family very happy.
5234,I was very happy to buy a small toaster oven for our trailer.  I made minor food prep and making toasted food items SO easy an fun
5235,A friend of mine gave birth to a beautiful baby girl and asked me to be the Godmother!
5236,I felt very happy when my students complemented me for the work i have done.
5237,I have build a small house in our life. this month book the house builder.
5238,A friend of mine came to visit. It had been a while since I saw her and really needed her comfort and company. Her visit made me feel happy while she was here.
5239,Today I took a dog from the shelter.
5240,when i got a job in a big company with good salary
5241,"I was able to help my daughter get a new car. She really needed something reliable, and it felt so good to be able to cosign her loan, so she could get the car she needed. "
5242,I was happy when my annual exam completed.
5243,WHEN MY HUSBANDS WORKED GOT APPROVED AND HE GOT AN AMAZING PROJECT TO WORK ON.I WAS HAPPY BECAUSE HE WAS HAPPY
5244,"Spending Songkran (Thai New Year) with family and friends, having lots to eat and a giant water fight."
5245,Playing with one of my new nephews made me happy.
5246,I accomplished some items on my checklist 
5247,today I got approval for salary increment as I completed the training period.
5248,I finished an almost year-long course training to become a Life Coach. 
5249,An event that made me happy was when all of my family gathered together for Easter.
5250,When I went to the Doctor I found out that I had lost 10 pounds in the past month.
5251,I had a large school project approved.
5252,I was given a 10% discount at my favorite clothing store.
5253,My favorite basketball team won a playoff game. They are playing a team they should not beat but they won the game in a thrilling manner.
5254,I finally made a proper loaf of pumpernickel bread.
5255,"Last week, my best friend invited me out for coffee during the week. "
5256,When I found an old family picture which I cherished a lot. 
5257,My mother told me how much she loved me.
5258,Easter Sunday celebration with family and friends with wonderful weather.
5259,Three children I know who have been going through significant loss had a good time at a birthday party.
5260,My nephew started saying my name for the first time.
5261,"I got an online order in the mail it brightened my day, I love opening packages!"
5262,"I recently purchased a new guitar and amplifier, which are two things that I've been wanting for several years."
5263,Seeing my grandparents again for the holidays
5264,"I created a post for my work on social media a few weeks ago and it did extremely well, I got a lot of compliments from my boss."
5265,I was happy when I got a good grade on my computer science test.
5266,"One last time I remember being happy is when I left my previous job for my current job, because I was given complete freedom to be my own boss. "
5267,I enjoyed going to see my girlfriend in NYC for the weekend
5268,Spending all Sunday afternoon with my daughter.We played LEGOS. Then we listened to Vivaldi music and she started dancing.
5269,My mom put my dog on FaceTime so I could see him (I've been living on another continent for five months). 
5270,A couple weeks ago I finally bought the new Wrestling video game.
5271,I went to a NFL game with my best friend.
5272,Getting out new puppy that we rescued.
5273,Recently my girlfriend told me that we are having a baby and that made me happy. Another event that made me happy was going to the casino and winning some money.  Lastly living in San Diego always makes me happy.
5274,I felt happy when I was home in time to find that a movie that i was thinking about was just about to play on TV.
5275,When my kids all went to crazy hair night at church and was voted the best.
5276,My wife's pregnancy
5277,I got my bathroom renovated in my house.  I was so excited after I saw everything in place as I had been planning to do that for a while.  
5278,I downloaded new music to my ipod for the first time in months.
5279,"I needed to replace a light bulb in a headlight in my car. I was scared that I wasn't going to be able to fix it myself. After going online and finding out how to do it, I was able to change the lightbulb."
5280,"I paid $1300 on my past bills for the month, which is $800 more then my budget."
5281,I asked my girl friend of 7 years to Marry Me! She said YES! I can now Marry the one I should have been with in the first place!!
5282,I won a raffle for an item that normally costs 200$ from a 5$ ticket and it was something that I use routinely.
5283,I was very happy on my birthday when everyone surprised me at a surprise dinner.
5284,I was able to watch the baseball game that I recorded this past Sunday. 
5285,My son learned to wave. 
5286,I went to a yankee game last week and the game was tied. Then the yankees started hitting and everyone in the crowd was happy. It was amazing. The yankees won and I was so happy.
5287,"i finally found a sweatshirt that is really soft and comfy. this one sounds stupid but its complete fact. its hard to find a sweatshirt that feels like its been worn forever, washed so many times that it isnt that thick stiff cotton. and i finally found one at my local thrift store, the reason im so pleased with it is that its still fluffy soft on the inside too, the out side and inside is both soft at the same time!!!!"
5288,I visiting family in Florida for a week.
5289,"I taught my son how to tie his shoelaces, and he was able to do it!"
5290,I was thrilled the day my mother signed over her car to me.  No more public transportation!
5291,My mom took my sons to the carnival for the first time and the boys had an amazing time riding on the rides.
5292,I made a pair of shoes.
5293,Realizing that I had paid vacation time accumulated at work that I didnt know about
5294,I felt happy when we bought a new car. Our family has needed one for a couple years now so it was nice to be able to.
5295,when i got a gift
5296,My husband and I finished a craft project that we have been working on together.
5297,When I beat the final boss on this really hard game. The boss took me a week to beat but I finally did it.
5298,I celebrate my birthday with my friends and family together and i introduce my lover to my family
5299,I bought a new video game and played it for almost an entire day.
5300,"I had an extremely satisfying conversation with a woman in my new apartment building who was intelligent, had similar education to mine and could crochet extremely well."
5301,An event that made me happy recently was getting my tax return and knowing I would be able to pay up all my bills.  I stress about money often and it is always a relief to pay off my debts.
5302,The snow finally melted off the road to my house.
5303,I recently was able to save enough money to buy a cosmetic product I've been wanting for a long time. 
5304,"The first night we met, I was unemployed and she was far too attractive for me. When I reluctantly told her about my employment situation, she calmly responded 'Well it looks like I'm buying your drinks for the night then!'. I knew she was something special, a year later I asked her to marry me. We've been together 10 years and have two kids. She stays at home and now I buy her drinks."
5305,"A pork burrito with sour cream, beans, rice , and salsa made me happy yesterday"
5306,I was able to go out to dinner with some of my friends during the weekend at one of my favorite restaurants.
5307,i brought a gift for my brother on his birthday . and placed it secretly in his room. when he found it he liked it very much.
5308,"After years of prayer, a friend's son left a dangerous life and came back to his family and his church."
5309,Last night I cooked and my food turned out delicious.
5310,"The last week I went out of Milan (the city where I live) to go in a small village to a job interview. I was happy to travel in train and move out of the city, probably beacause I grew up in countryside and hate the city life"
5311,I received flowers unexpectedly from an admirer.
5312,I was asked to be a groomsmen in a friend's wedding. 
5313,"vi a una amiga hace unos dias que hacia meses que no veia, eso me nan."
5314,My parents came to visit me and my father went to the store with me and paid for about a hundred dollars worth of groceries for me. 
5315,I got to play with my little niece who came to visit from California.
5316,Last week my son got accepted at competitive school program.
5317,One of my co-workers is very difficult to work with. Recently she put down one of my efforts to teach my students while we were in the teacher's lounge. Another of my co-workers stood up for me and pointed out all the advances my students have made. It was nice to have some backup.
5318,"A mTurk requester gave me a $1 bonus for my feedback to her HIT, calling it insightful."
5319,"My last event that made me happy was the thunderstorm we had a few nights ago, I Love thunderstorms! It was one that had a lot of lightning and loud thunder!"
5320,The other day my cat who is not very people-centered jumped on my sofa with me and wanted attention.  It's rare for him to do that.  
5321,Talking to my sister who I have not talked to in months.
5322,I went on a week-long vacation to visit an old friend.
5323,I got a job at G3PO-Global Third Party Operations and got my first pay.
5324,Seeing people slip on the wet floor because the janitor forgot to put the wet floor sign up HA
5325,One of my students found out that he was passing my class after we had worked together to bring his grade up.  
5326,i got a new dog
5327,"Watching my dog play at the dog park, months after knee surgery."
5328,I was finally able to buy a new car.
5329,"I went on vacation to Myrtle Beach with my family, it was very relaxing."
5330,"Today, this morning, I was able to resolve a major network outage at work which made me feel useful and effective."
5331,Last week when I graduated my master opticians class.
5332,Going to concert with a friend.
5333,I attended Easter dinner with my family. 
5334,I went swimming in the ocean in Mexico.
5335,my internet came back on after being out for a couple of days.
5336,I received payment for a $40 survey that I completed.
5337,"Okay, so a couple of months ago I graduated from university - it was a really happy time for me, and although my family and I had already celebrated finishing my degree successfully, the official graduation day ceremony was really quite special, and a very happy day, for me and my friends. It was one of the last times that all of us were together because shortly after that two of our group left to go abroad and they'll be there for about two years before they come back home.So, the graduation ceremony was in the main auditorium of the university and everyone was there, all the students, faculty members and of course family and other invited guests. There were the usual speeches, presentation of degrees to graduates and a few other things which the faculty had organized, and then after we organized a big lunch.There was my own family and three of my friends and their families as well, so it was quite an occasion. We had this family lunch at a local restaurant which we had booked for the afternoon. It was a really special time having all the most important people in my life together at the same time.Later on, when the family members had left we went out to a bar and had a few beers together just me and my friends. Looking back on it now, it was one of the happiest days of my life I think a we all felt like we had really achieved something graduating and that particular day was really good for all of us. I hope that maybe in a couple of years we can arrange a sort of reunion a so that we can all get together again and catch up with each other."
5338,getting out of jail
5339,I had my birthday
5340,My dog's health got better after medication.
5341,My brother had a child 3 days back.
5342,"My 2 year old daughter hugged me, held my face and said I love you"
5343,I was home sick from work and my husband surprised me with a bouquet of roses.
5344,I bought a new home
5345,I went to my sons party.
5346,I got to meet my daughter's boyfriend.  He is a really nice kid.
5347,last week my girlfriend was angry with me. because of she did not give importance to me. that was a big problem between us.
5348,last week my girlfriend was angry with me. because of she did not give importance to me. that was a big problem between us.
5349,I won $300 on a scratch-off lottery ticket.
5350,I hit my target weight goal last month.
5351,I was happy the day I finally got the tattoo that I had been wanting to get for over a year. 
5352,I felt very happy the day I was able to walk 1 mile on my treadmill.
5353,I sold my house in order to move in with my fiancee.
5354,An event that made me happy was visiting Denver Colorado last month. I went to visit Denver as a small vacation for myself. It made me happy because it was the first time I had traveled in awhile. 
5355,"After a sudden flood yesterday, going outside in the freshly rained on grass with the smell of rain."
5356,Getting my first profitable month on my website.
5357,"About a week ago, my husband and I got to go see our baby on an ultrasound. The doctor was a little concerned that something might be wrong and wanted to check it out. Turned out everything was doing wonderful and it brought my husband and I great joy."
5358,I went to the San Antonio missions with my father who was visiting from out of town soI packed a picnic lunch and we enjoyed a glorious afternoon walking among the grounds of the different ruins.
5359,I was able to workout and lose 20 pounds
5360,"We have been having temperatures in the 90's, but I have been very happy that at least in the mornings it has been 60-70 degrees."
5361,I have started working more from home and have more freedom. 
5362,My family came to visit me.
5363,I'm happy the winter season is almost done in Palm Beach. I work so hard to get through the season and May makes me very happy. I've made my money so now the rude canadians can leave. 
5364,Getting the new job that I really wanted was my favorite moment.
5365,I had friends from out of town who came to visit us in the city - hanging out with them around the city was so much fun and witnessing their joy at discovering this great city was priceless.
5366,I reconnected with someone I had not seen in twenty years.
5367,Getting our living room painted finally!!
5368,My wife was able to get a new adviser for her dissertation after having to deal with an awful one for over a year.
5369,Set up a large swing for my kids to play on.
5370,When I got a new pair of shoes
5371,I graduated with my masters degree and participated in the graduation ceremony.
5372,"On Valentine's Day, my husband surprised me by finally buying me a wedding band to wear with my engagement ring after almost 5 years of marriage."
5373,Watching playoff hockey with a couple friends.
5374,Having a beer with my dad.
5375,I started talking to my best friend again after 5 months of not speaking.
5376,My baby daughter started talking. This made me very happy because she started saying Mama and Dada. She has also learned some other words as well so I am very proud of her. 
5377,I walked my dog along the water. I watched him stick his head into the gate and enjoy the salt air. 
5378,I was made happy when I found out that I was going to be promoted. It was thrilling to know I was doing a good job and would be compensated for it.
5379,I ran 12 miles.
5380,"2 Months ago my friend came from abroad, we studied together in collage. He presented me a Smartphone ( Iphone 6s ) I was very happy to see him, and he said the Smartphone he brought for me, I was very happy listening that."
5381,The past month I managed to drive a manual transmission vehicle for the first time
5382,I found out that my wife is pregnant with our first child.  This happened in March of this year.
5383,I have always wanted a Fiat 500. I just think they are adorable with such personality. I got one 3 weeks ago and love it.
5384,I quit a job that had become miserable and toxic.
5385,My PO emailed me to let me know a training grant I applied for is being considered for an award.
5386,"I got a new set of knives for work, and they are amazing. "
5387,"My husband and I won $2000 on a lottery ticket and were able to buy some nice items for the house that we've had on our wishlist for many months (lamps, air conditioner and crockery)."
5388,It made me happy when my boss told me last week that I had been hired on full time. 
5389,I WAS HAPPY THAT I WAS ABLE TO COMPETE IN MY FIRST RACE THIS PAST WEEKEND. 
5390,I went to a K-Pop concert at Hollywood Bowl last night and seeing artists that I liked made me happy.
5391,I surprised my cousin at her school play
5392,My mother brought lunch to my work.
5393,I weighed myself this morning and saw that I lost 3 pounds from last week
5394,Going to the zoo with my family.
5395,"I landed an excellent summer teaching opportunity, so I am looking forward to the months ahead."
5396,Someone I didn't know bought me lunch.
5397,"About a week ago, my 12 year old daughter said to me  You know, I appreciate everything you do for me, and I don't think I tell you enough, I just wanted you to know that I do. "
5398,"I was at a rave two months ago and my favorite song was played. I did not expect it to come on, because it was not a hardstyle event but they played it and it was amazing. "
5399,When i receive a drone as a bday give from my boyfriend.
5400,A lot of people are buying tickets for the fundraiser I am planning.
5401,I sent out wedding invitations with my fiance which finally made everything seem real!
5402,"After fracturing his jaw, my puppy got his muzzle off and the vet said he was completely healed. "
5403,My dad got invited to the state lottery celebration and he took me.
5404,I was happy when I began working online and actually making money.
5405,I fit into my little black dress from college
5406,My nephew winning fourth place in the state piano competition.
5407,My friend got a corgi and I got to play with it and those things are cute as hell.
5408,My daughter began to sit up on her own and talks a lot more.
5409,I went home to visit family.
5410,I got a new computer.
5411,I took a class with a famous youtube star.
5412,My 1yo slept through the night without waking me up.
5413,About a month ago my sister finally found a full time job after being unemployed for nearly a year. 
5414,We were planning on going through with a new job and just the thought having more money made me and my spouse happy.
5415,I got a phone interview for a job I am really excited for a day after applying.
5416,Going for a run near the beach.
5417,I was really happy to see all my family on Easter Sunday.
5418,"On my birthday two weeks ago, I went out to see Animaniacs Live! with my friends, and had dinner with them afterwards."
5419,Last week my kids had one of the best shows their band has had. It made me happy because this is their dream and seeing their faces with the looks that they knew they had done it was great. 
5420,I had my 30th birthday and my family came and visited to celebrate the day with me.
5421,My child passing her early intervention test
5422,"Today I had the day off, which mean I got to take a nap."
5423,I just completed the show for my improv class that I was super scared to do. The teacher of the class gave me a full-on compliments that no one else got. I felt really good about myself. 
5424,"Selling my van that was listed for months. I took a loss, but I hadn't used it for awhile."
5425,I took a a week long vacation to Las Vegas.
5426,I got a new goldfish bowl with 3 goldfish. 
5427,Holding my newborn son for the first time. 
5428,I got to see a good friend of mine again as he passed through town and we got caught up.
5429,I got a new pair of shoes.
5430,"Yesterday I found out I was approved for financial aid, and received 800 dollars direct deposit. "
5431,My fiance and I made our reservations for our trip to las vegas later this summer!
5432,The baby that I babysit started crawling.
5433,"Yesterday, I completed my final paper for my undergraduate degree in college, and felt the greatest relief and joy that I can imagine."
5434,"Receiving an A in my final class for my  degree. I worked really hard on that class and had a lot of anxiety going into it, so I feel relieved and happy that I proved myself wrong and finished with an A. "
5435,I went to a Tom Petty concert.
5436,I spent a wonderful weekend househunting with my girlfriend in preparation for my new job.
5437,MY DAUGHTER CAME TO VISIT ME
5438,I recently completed my undergraduate degree and now just got accepted to a school for my masters. 
5439,A big event that made me happy was my fiance coming home from working out of state for over 3 months. 
5440,It made me very happy when my son got accepted to an outstanding college.
5441,A co-worker who is lazy and always comes in late was finally reprimanded.
5442,when finally internet was restored after along gap.
5443,My kitten was approved to move into my dorm and live with me.
5444,Getting a raise in my salary
5445,When my husband surprised me with the flight tickets to our dreams vacations.
5446,I made an enclosed garden with just scrap wood and metal I found.  It cost me nothing and now I can plant my seeds outside.
5447,I asked my girlfriend to marry me and she said yes.
5448,"Today, I went to the beach with my toddler and we played in the low tide for 4 hours. We saw a shark, met friends and watched Pelicans catch fish. It was a great day and made us both really happy and exhausted. "
5449,I went to a surprise birthday party for my friend and we all dressed up as clash of clans characters which ended up being hilarious and fun. 
5450,I was recently promoted to a managerial position at the Startup App I work for. I work with a lot of older people and stepping up to shift lead meant a lot for my confidence. I felt ecstatic my work was being appreciated. 
5451,I got asked on a second date by a guy I really enjoyed on our first date.
5452,I got a good grade on a test I studied hard for.
5453,I received a two year over-due title change at my position from web developer to instructional designer. I felt very happy and accomplished.
5454,I found out that I was getting a raise at work.
5455,"I just finished watching Marvel's Iron Fist. Despite the lackluster reviews, I enjoyed it much more than I thought I would."
5456,I ran into my ba Brittany who seemed much happier to see Big Dad than usual.
5457,I made a drawing in drawing class that I was proud of.
5458,I won 300$ at the casino in March.
5459,When I took a trip with a very good friend of mine.
5460,I went to a friend's wedding.
5461,I was able to fix a problem in my house that saved me a lot of money.
5462,I saw Kong: Skull Island.
5463,I finished a project at work that I was unsure of how well it would be received and the management really liked it.
5464,today complete my long time project in my office our team members are very happy
5465,I went to a concert with an old friend from college.
5466,I felt happy when I watched my husband read to my son.
5467,Yesterday went to bahubali2 movie.
5468,Getting to start my second semester of college.
5469,I was happy when I found out I was going to be a father.
5470,My dad came to see me for my birthday. We live in different states and only get to see each other once a year. 
5471,My sister started hiring models and hired me to be a paid model to model for her. I got to do my first professional photo shoots with other models. It was at a historic church. After that we would all go out to eat on my sisters treat.
5472,I received a free washer and drier.
5473,My friends threw a surprise birthday party for me and I was touched by their gesture.
5474,A old man playing cricket.
5475,I met my current boyfriend 2 months ago after a concert I attended.
5476,I went on a trip to Goa with my friends and had a great time there.
5477,"Last day , my club bar made a party with Top 1 DJ and many girls. music and girls made me crazy"
5478,"BEFORE   PAST FEW DAYS, I  WENT TO MY SISTER'S MARRIAGE . THAT  DAY WAS  VERY HAPPY TO ME . THAT MEANS  I HAVE TO GO ANY RELATION    WEDDING   IT WAS VERY  HAPPY   TO ME......"
5479,i go to old age home and service enjoy the moment.
5480,i go to old age home and service enjoy the moment.
5481,I went to temple
5482,i went to temple
5483,I WENT TO COLLEGE
5484, I WENT TO TEMPLE
5485,I WENT TO COLLEGE
5486,"My happy event is the time I get to spend with my family. Lately we've been doing a lot of urban exploration. It has been an amazing time, spending time with my children, all while exercising, and exploring historical places around the state we live in. Sharing something that I am passionate about with my children makes me happy. "
5487,The offsite with colleagues was great fun. We had stimulating discussions
5488,I got the movie ticket of my favorite actor - first day first show
5489,we celebrated my daughter birthday.
5490,Out Hockey Team won the League championship.  I was happy for about 2 weeks thinking about it.  
5491,I obtained my CPR/First Aid license and certification for my job
5492,I Went To My Friend Marriage. I Was So Happy. I Met My Old Friends. MY Friend Marriage was very formally  interesting and lot of funnies.
5493,MY SISTER'S MARRIAGE FUNCTION
5494,MY SISTER'S MARRIAGE FUNCTION
5495,MY BEST FRIEND MARRIAGE PARTY
5496,MY FAMILY VISITED TO ARIYAMAN BEACH NEAR RAMANATHAPURAM
5497,MY BEST FRIEND MARRIAGE PARTY
5498,MY BEST FRIEND MARRIAGE PARTY
5499,"The most happiest moment I still reckon when I came back from the first day of my school, I was so excited and happy to attend my classes and meet with new friends. when I return back to my home. I saw my dad were waiting for me with a glass of juice and that moment made me feel so special so I enjoyed a lot and felt the most happiest moment of my life."
5500,I was happy when I was riding a roller coaster that I have not done in years.
5501,"When I am young. I want to be everything. The status of job becomes an issue and expectations rise. Evidently I have no idea what I want to do or be in the future, which will totally satisfy my needs, enjoyment and my parents' expectation."
5502,I finally finished my final paper for my class. It was over 20 pages long and a big part of my grade so it was relief to finish it
5503,I got 1st in gokarting and won bragging rights in front of all my friends. It was a great experience and I never felt more happier than that in my life since I have a competitive nature. 
5504,"When I am young. I want to be everything. The status of hob becomes an issue and expectations rise. Evidently I have no idea what I want to do or be in the future, which will totally satisfy my needs, enjoyment and my parents' expectations."
5505,I got a new job!
5506,I finished a chapter to a story and submitted it to a website.
5507,I was watching a laughter show on television. I love the jokes that were cracked in the show. I felt very happy after watching that show.
5508,Spending my birthday with families in LA is awesome.
5509,No one knows anything about the fashion industry in Brazil. They don't care what you do. They just want the beach and the sun and the fun. I feel the freest and the happiest there.
5510,"The happiest people in the world are those who feel absolutely terrific about themselves, and this is the natural outgrowth of accepting total responsibility for every part of their life."
5511,"Today, I finally broke down and made a much needed appointment."
5512,I am a spiritual person. I pray daily in morning and evening. I felt very happy while and after doing the prayer.
5513,When I caught my first fish of the year.
5514,My family members wished me a happy birthday and brought me some small gifts.
5515,My wife gave birth to a baby boy and this made me happy.
5516,When things just somehow manage to work out.When plans you were dreading get cancelled.Looking through old journals from when you were young.
5517,"My girlfriend and I spent an afternoon by a lake in a park, walking around and enjoying the scenery and sounds of nature."
5518,I AM SO HAPPY WHEN MY FAMILY ARRANGED A TOUR  TO MARINA BEACH IN CHENNAI.WE ARE SPENT 2 DAYS AND 1 NIGHT THERE. THAT IS VERY BIG DAY FOR ME.BECAUSE MY ALL RELATIONS ARE CONDUCT THAT TOUR .
5519,I completed my second tax return as a self employed individual which enabled me to get extra money on this return.
5520,"Last week me and my wife went to cinema theater to see Bahubali 2 movie, that movie was so superb, i was very happy to see that picture."
5521,I bought a new cellphone.
5522,I tried cooking an Asian recipe for my family and it turned out alright.
5523,I recently got a beagle named Zoey and she brought a lot of happiness to our house from the moment she came into our lives.
5524,I have bought a used car and it is my first car that I have and it makes me quite happy. 
5525,I bought a new phone.
5526,"NAAC work in my college with my friends. its a real nice time we  are three members the day was Sunday . The college ask to come on Sunday , we enjoy the college with empty block no students there we all remember our college day its so funny. we all laughing continuously."
5527,I came home to my parents
5528,I AM VERY HAPPY TO ENJOY THE VOCATION OF MY FAMILY.THIS PLACE IS VERY COOL AND VERY  NATURE OF THAT PLACE.
5529,I ADOPTED A CAT AT THE HUMANE SOCIETY AFTER LOSING 2 DOGS AND 1 CAT IN 12 MONTHS AND BEING LONELY.
5530,Finding out I can transfer locations for my job.
5531,When I finally saw some tomato seeds I planted sprouting and growing healthy
5532,Purchased a Bicycle for exercising and keep my body fit.
5533,I changed my previous company and switch to new company and getting higher pay. In initial days I am very happy because the pay is increases and I can easily manage my spending's.
5534,"Enjoyed a village spring fair on our holiday Monday. It seemed like the whole town had turned out and there were loads of shows, races and good things to eat and drink."
5535,I entered a contest in my school and I made it to second place. 
5536,I finished a good book.
5537,I received a raise at work. I wasn't expecting anything because it's a new job but I was pleasantly surprised by the increase and felt appreciated and that I had made a good decision to take this new job.
5538,"Today I found a quarter on the ground, which to me is a lot of money to find on the ground."
5539,"While hiking, I ran into a friend I haven't seen in years at a point where I was happy to see anyone - but especially her."
5540,I finally got a week off of work to go on vacation.
5541,My son has ASD (Autism Spectrum Disorder) he has been on a waiting list for speech therapy rehab for one year. Finally I got a call from the Rehabilitation center saying that he has been accepted! I was so happy!
5542,I got my 1.5 year old son to use his potty for the first time yesterday!
5543,I kicked a game winning field goal for my semi-professional football team.
5544,"I WAS VERY HAPPY BECAUSE, I GOT GOOD MARKS IN MY CLASS TEST. NOW, I AM VERY CONFIDENT THAT I WILL SCORE GOOD MARK IN MY PUBLIC EXAM."
5545,"After being in the hospital for 3 days, I got to bring my puppy home."
5546,I lost 16 pounds over the past two months now.
5547,"Last week we took a family day trip to an Aquarium. It was the kids school vacation and I am glad we were able to take them somewhere exciting. Our budget usually doesn't allow for us to take trips for extended times so it was nice to see how excited the kids were and to forget about the stresses of jobs, money, and school."
5548,"I got my new puppy, I was exited to get him I saved up for awhile to get him."
5549,The first day that I took my daughter to Gymnastics made me incredibly happy! I felt like she was making new friends and getting out more than she use to. 
5550,"An event that made me happy in the past three months was my family vacation to Burlington, VT, we went to visit the sister of my wife, and this was the first time that my daughters met their cousins."
5551,"My spouse, who has had heart trouble since the age of 13 (she is now 65), got a good result from her physical with her cardiologist."
5552,My wife treated me to a surprise trip to see my favorite basketball team play. 
5553,I felt happy when I signed the papers to buy into the practice that I have been working in for almost two years.
5554,I saw a glassblowing demonstration that was so amazing and then bought a piece of art from the same place. 
5555,The MLB baseball season began.
5556,My wife and I found out we are having our first boy!
5557,"Last week I got a letter from a reputed company, asking me to come in for an interview. I have been waiting for months."
5558,When my girlfriends daughter called me PaPa instead of my name. 
5559,When my son got excellent grades in his final examination.
