ID,TEXT
3239,Good. No swimsuit allowed :)
3240,Am okay. Will soon be over. All the best
3241,"A cute thought for friendship: ""Its not necessary to share every secret with ur close Frnd, but watever u shared should be true""...."
3242,Ok i've sent u da latest version of da project.
3243,Good Morning my Dear........... Have a great &amp; successful day.
3244,Pls accept me for one day. Or am begging you change the number.
3245,Squeeeeeze!! This is christmas hug.. If u lik my frndshp den hug me back.. If u get 3 u r cute:) 6 u r luvd:* 9 u r so lucky;) None? People hate u:
3246,"Its ok, if anybody asks abt me, u tel them..:-P"
3247,"Funny fact Nobody teaches volcanoes 2 erupt, tsunamis 2 arise, hurricanes 2 sway aroundn no 1 teaches hw 2 choose a wife Natural disasters just happens"
3248,* You gonna ring this weekend or wot?
3249,Also track down any lighters you can find
3250,"Sorry, I can't help you on this."
3251,"Babe, I need your advice"
3252,"I‘ll leave around four, ok?"
3253,Come to medical college at 7pm ......forward it da
3254,K:)k..its good:)when are you going?
3255,I can make lasagna for you... vodka...
3256,HI ITS KATE CAN U GIVE ME A RING ASAP XXX
3257,Who were those people ? Were you in a tour ? I thought you were doing that sofa thing you sent me ? Your curious sugar
3258,"No, but you told me you were going, before you got drunk!"
3259,He fucking chickened out. He messaged me he would be late and woould buzz me and then I didn't hear a word from him
3260,"Congratulations! Thanks to a good friend U have WON the £2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate"
3261,I'm always looking for an excuse to be in the city.
3262,Yup i'm still having coffee wif my frens... My fren drove she'll give me a lift...
3263,O shore are you takin the bus
3264,So u gonna get deus ex?
3265,I will send them to your email. Do you mind  &lt;#&gt;  times per night?
3266,"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705."
3267,tap & spile at seven. * Is that pub on gas st off broad st by canal. Ok?
3268,Ok then i come n pick u at engin?
3269,Which is why i never wanted to tell you any of this. Which is why i'm so short with you and on-edge as of late.
3270,Raviyog Peripherals bhayandar east
3271,K actually can you guys meet me at the sunoco on howard? It should be right on the way
3272,You have 1 new voicemail. Please call 08719181513.
3273,"MOON has come to color your dreams, STARS to make them musical and my SMS to give you warm and Peaceful Sleep. Good Night"
3274,Just finished eating. Got u a plate. NOT leftovers this time.
3275,Thanx a lot...
3276,Hurry home u big butt. Hang up on your last caller if u have to. Food is done and I'm starving. Don't ask what I cooked.
3277,Lol your right. What diet? Everyday I cheat anyway. I'm meant to be a fatty :(
3278,Its a great day. Do have yourself a beautiful one.
3279,What happened in interview?
3280,"Solve d Case : A Man Was Found Murdered On  &lt;DECIMAL&gt; . &lt;#&gt;  AfterNoon. 1,His wife called Police. 2,Police questioned everyone. 3,Wife: Sir,I was sleeping, when the murder took place. 4.Cook: I was cooking. 5.Gardener: I was picking vegetables. 6.House-Maid: I went 2 d post office. 7.Children: We went 2 play. 8.Neighbour: We went 2 a marriage. Police arrested d murderer Immediately. Who's It? Reply With Reason, If U r Brilliant."
3281,Badrith is only for chennai:)i will surely pick for us:)no competition for him.
3282,I tot it's my group mate... Lucky i havent reply... Wat time do ü need to leave...
3283,Hey you around? I've got enough for a half + the ten I owe you
3284,Hey tmr maybe can meet you at yck
3285,ALRITE SAM ITS NIC JUST CHECKIN THAT THIS IS UR NUMBER-SO IS IT?T.B*
3286,They are just making it easy to pay back. I have  &lt;#&gt; yrs to say but i can pay back earlier. You get?
3287,Not to worry. I'm sure you'll get it.
3288,"The gas station is like a block away from my house, you'll drive right by it since armenia ends at swann and you have to take howard"
3289,"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p"
3290,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days
3291,My tuition is at 330. Hm we go for the 1120 to 1205 one? Do you mind?
3292,"I'm not smoking while people use ""wylie smokes too much"" to justify ruining my shit"
3293,Dear good morning how you feeling dear
3294,A little. Meds say take once every 8 hours. It's only been 5 but pain is back. So I took another. Hope I don't die
3295,"Beautiful tomorrow never comes.. When it comes, it's already TODAY.. In the hunt of beautiful tomorrow don't waste your wonderful TODAY.. GOODMORNING:)"
3296,Dunno lei ü all decide lor. How abt leona? Oops i tot ben is going n i msg him.
3297,Hi there. We have now moved in2 our pub . Would be great 2 c u if u cud come up.
3298,Todays Voda numbers ending 5226 are selected to receive a ?350 award. If you hava a match please call 08712300220 quoting claim code 1131 standard rates app
3299,This message is free. Welcome to the new & improved Sex & Dogging club! To unsubscribe from this service reply STOP. msgs@150p 18 only
3300,"Honeybee Said: *I'm d Sweetest in d World* God Laughed &amp; Said: *Wait,U Havnt Met d Person Reading This Msg* MORAL: Even GOD Can Crack Jokes! GM+GN+GE+GN:)"
3301,Just do what ever is easier for you
3302,RCT' THNQ Adrian for U text. Rgds Vatian
3303,Stop calling everyone saying I might have cancer. My throat hurts to talk. I can't be answering everyones calls. If I get one more call I'm not babysitting on Monday
3304,"It'll be tough, but I'll do what I have to"
3305,IM GONNAMISSU SO MUCH!!I WOULD SAY IL SEND U A POSTCARD BUTTHERES ABOUTAS MUCH CHANCE OF MEREMEMBERIN ASTHERE IS OFSI NOT BREAKIN HIS CONTRACT!! LUV Yaxx
3306,Ee msg na poortiyagi odalebeku: Hanumanji 7 name 1-Hanuman 2-Bajarangabali 3-Maruti 4-Pavanaputra 5-Sankatmochan 6-Ramaduth 7-Mahaveer ee 7 name  &lt;#&gt;  janarige ivatte kalisidare next saturday olage ondu good news keluviri...! Maretare inde 1 dodda problum nalli siguviri idu matra  &lt;#&gt; % true.. Don't neglet.
3307,HI DARLIN I FINISH AT 3 DO U 1 2 PICK ME UP OR MEET ME? TEXT BACK ON THIS NUMBER LUV KATE XXX
3308,"Set a place for me in your heart and not in your mind, as the mind easily forgets but the heart will always remember. Wish you Happy Valentines Day!"
3309,But i'm surprised she still can guess right lor...
3310,Okie ü wan meet at bishan? Cos me at bishan now. I'm not driving today.
3311,Oh ho. Is this the first time u use these type of words
3312,HI DARLIN HOW WAS WORK DID U GET INTO TROUBLE? IJUST TALKED TO YOUR MUM ALL MORNING! I HAD A REALLY GOOD TIME LAST NIGHT IM GOIN OUT SOON BUT CALL ME IF U CAN
3313,I know you are serving. I mean what are you doing now.
3314,"Huh... Hyde park not in mel ah, opps, got confused... Anyway, if tt's e best choice den we juz have to take it..."
3315,Oh gei. That happend to me in tron. Maybe ill dl it in 3d when its out
3316,"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com"
3317,I know girls always safe and selfish know i got it pa. Thank you. good night.
3318,"No worries, hope photo shoot went well. have a spiffing fun at workage."
3319,I'm freezing and craving ice. Fml
3320,Kay... Since we are out already
3321,Eh sorry leh... I din c ur msg. Not sad already lar. Me watching tv now. U still in office?
3322,Yo im right by yo work
3323,Ok darlin i supose it was ok i just worry too much.i have to do some film stuff my mate and then have to babysit again! But you can call me there.xx
3324,"She said,'' do u mind if I go into the bedroom for a minute ? '' ''OK'', I sed in a sexy mood. She came out 5 minuts latr wid a cake...n My Wife,"
3325,I don wake since. I checked that stuff and saw that its true no available spaces. Pls call the embassy or send a mail to them.
3326,Nope... Juz off from work...
3327,Huh so fast... Dat means u havent finished painting?
3328,what number do u live at? Is it 11?
3329,"No we put party 7 days a week and study lightly, I think we need to draw in some custom checkboxes so they know we're hardcore"
3330,Sac will score big hundred.he is set batsman:-)
3331,Send me yetty's number pls.
3332,How much it will cost approx . Per month.
3333,Ok... The theory test? when are ü going to book? I think it's on 21 may. Coz thought wanna go out with jiayin. But she isnt free
3334,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000928. PoBox45W2TG150P"
3335,"That's fine, have him give me a call if he knows what he wants or has any questions"
3336,"Sorry, got a late start, we're on the way"
3337,Then u go back urself lor...
3338,I AM AT THE GAS STATION. GO THERE.
3339,"K, if u bored up just come to my home.."
3340,Babe !!!! I LOVE YOU !!!! *covers your face in kisses*
3341,"Like I made him throw up when we were smoking in our friend's car one time, it was awesome"
3342,Still i have not checked it da. . .
3343,You will go to walmart. I.ll stay.
3344,"I haven't forgotten you, i might have a couple bucks to send you tomorrow, k? I love ya too"
3345,Oh great. I.ll disturb him more so that we can talk.
3346,Reverse is cheating. That is not mathematics.
3347,U're welcome... Caught u using broken english again...
3348,No problem baby. Is this is a good time to talk? I called and left a message.
3349,"Sorry, I'll call later"
3350,Oh is it! Which brand?
3351,Sorry i cant take your call right now. It so happens that there r 2waxsto do wat you want. She can come and ill get her medical insurance. And she'll be able to deliver and have basic care. I'm currently shopping for the right medical insurance for her. So just give me til friday morning. Thats when i.ll see the major person that can guide me to the right insurance.
3352,At what time are you coming.
3353,Call him and say you not coming today ok and tell them not to fool me like this ok
3354,I emailed yifeng my part oredi.. Can ü get it fr him..
3355,R u sure they'll understand that! Wine * good idea just had a slurp!
3356,Minimum walk is 3miles a day.
3357,Ok not a problem will get them a taxi. C ing  tomorrow and tuesday. On tuesday think we r all going to the cinema.
3358,"Brainless Baby Doll..:-D;-), vehicle sariyag drive madoke barolla.."
3359,I don't run away frm u... I walk slowly &amp; it kills me that u don't care enough to stop me...
3360,Sorry I missed your call let's talk when you have the time. I'm on 07090201529
3361,Please attend the phone:)
3362,You only hate me. You can call any but you didnt accept even a single call of mine. Or even you messaged
3363,No messages on her phone. I'm holding it now
3364,Can... I'm free...
3365,"Yo my trip got postponed, you still stocked up?"
3366,"Sorry, I'll call later"
3367,I am waiting for your call sir.
3368,Hey what are you doing. Y no reply pa..
3369,"Hey elaine, is today's meeting still on?"
3370,Sorry i've not gone to that place. I.ll do so tomorrow. Really sorry.
3371,Most of the tiime when i don't let you hug me it's so i don't break into tears.
3372,Tomorrow i am not going to theatre. . . So i can come wherever u call me. . . Tell me where and when to come tomorrow
3373,And now electricity just went out fml.
3374,"Looks like you found something to do other than smoke, great job!"
3375,Also andros ice etc etc
3376,:)
3377,"Good afternon, my love. How are today? I hope your good and maybe have some interviews. I wake and miss you babe. A passionate kiss from across the sea"
3378,Yup. Wun believe wat? U really neva c e msg i sent shuhui?
3379,Hows that watch resizing
3380,Dear umma she called me now :-)
3381,Just finished. Missing you plenty
3382,"complimentary 4 STAR Ibiza Holiday or £10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+"
3383,"Well, I meant as opposed to my drunken night of before"
3384,K... Must book a not huh? so going for yoga basic on sunday?
3385,FREE MSG:We billed your mobile number by mistake from shortcode 83332.Please call 08081263000 to have charges refunded.This call will be free from a BT landline
3386,Ok can...
3387,"Oops - am at my mum's in somerset... Bit far! Back tomo, see you soon x"
3388,So u workin overtime nigpun?
3389,Same as kallis dismissial in 2nd test:-).
3390,O. Guess they both got screwd
3391,Please CALL 08712402972 immediately as there is an urgent message waiting for you
3392,"I'm in a meeting, call me later at"
3393,What r u cooking me for dinner?
3394,Ok thanx...
3395,Bull. Your plan was to go floating off to IKEA with me without a care in the world. So i have to live with your mess another day.
3396,Then i buy.
3397,URGENT! Your Mobile number has been awarded with a £2000 Bonus Caller Prize. Call 09058095201 from land line. Valid 12hrs only
3398,Heehee that was so funny tho
3399,It only does simple arithmetic not percentages.
3400,"Yeah we wouldn't leave for an hour at least, how's 4 sound?"
3401,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066364589"
3402,Thanks honey. Have a great day.
3403,"'An Amazing Quote'' - ""Sometimes in life its difficult to decide whats wrong!! a lie that brings a smile or the truth that brings a tear...."""
3404,Good night my dear.. Sleepwell&amp;Take care
3405,Then ü ask dad to pick ü up lar... Ü wan 2 stay until 6 meh...
3406,"Jus chillaxin, what up"
3407,"""HEY DAS COOL... IKNOW ALL 2 WELLDA PERIL OF STUDENTFINANCIAL CRISIS!SPK 2 U L8R."""
3408,"Beautiful Truth against Gravity.. Read carefully: ""Our heart feels light when someone is in it.. But it feels very heavy when someone leaves it.."" GOODMORNING"
3409,Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705
3410,"Whats that coming over the hill..... Is it a monster! Hope you have a great day. Things r going fine here, busy though!"
3411,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.
3412,Only once then after ill obey all yours.
3413,No she didnt. I will search online and let you know.
3414,Where do you need to go to get it?
3415,No pic. Please re-send.
3416,He remains a bro amongst bros
3417,Uhhhhrmm isnt having tb test bad when youre sick
3418,But i haf enuff space got like 4 mb...
3419,LIFE has never been this much fun and great until you came in. You made it truly special for me. I won't forget you! enjoy @ one gbp/sms
3420,Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW
3421,"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a £1500 Bonus Prize, call 09066368470"
3422,Welcome! Please reply with your AGE and GENDER to begin. e.g 24M
3423,Freemsg: 1-month unlimited free calls! Activate SmartCall Txt: CALL to No: 68866. Subscriptn3gbp/wk unlimited calls Help: 08448714184 Stop?txt stop landlineonly
3424,Had your mobile 10 mths? Update to latest Orange camera/video phones for FREE. Save £s with Free texts/weekend calls. Text YES for a callback orno to opt out
3425,Am new 2 club & dont fink we met yet Will B gr8 2 C U Please leave msg 2day wiv ur area 09099726553 reply promised CARLIE x Calls£1/minMobsmore LKPOBOX177HP51FL
3426,True. Its easier with her here.
3427,Sure but since my parents will be working on Tuesday I don't really need a cover story
3428,Haha okay... Today weekend leh...
3429,"""Hi darlin did youPhone me? Im atHome if youwanna chat."""
3430,I don't know jack shit about anything or i'd say/ask something helpful but if you want you can pretend that I did and just text me whatever in response to the hypotheticalhuagauahahuagahyuhagga
3431,You've always been the brainy one.
3432,Yeah if we do have to get a random dude we need to change our info sheets to PARTY  &lt;#&gt; /7 NEVER STUDY just to be safe
3433,Camera - You are awarded a SiPix Digital Camera! call 09061221066 fromm landline. Delivery within 28 days.
3434,"Christmas is An occasion that is Celebrated as a Reflection of UR... Values..., Desires..., Affections...&amp; Traditions.... Have an ideal Christmas..."
3435,Sending you greetings of joy and happiness. Do have a gr8 evening
3436,"""Hi darlin i cantdo anythingtomorrow as myparents aretaking me outfor a meal. when are u free? Katexxx"""
3437,If india win or level series means this is record:)
3438,Then what about further plan?
3439,Its good to hear from you
3440,"awesome, how do I deal with the gate? Charles told me last night but, uh, yeah"
3441,What time you thinkin of goin?
3442,Get a FREE mobile video player FREE movie. To collect text GO to 89105. Its free! Extra films can be ordered t's and c's apply. 18 yrs only
3443,Save money on wedding lingerie at www.bridal.petticoatdreams.co.uk Choose from a superb selection with national delivery. Brought to you by WeddingFriend
3444,Your board is working fine. The issue of overheating is also reslove. But still software inst is pending. I will come around 8'o clock.
3445,Yes but I don't care cause I know its there!
3446,"wiskey Brandy Rum Gin Beer Vodka Scotch Shampain Wine ""KUDI""yarasu dhina vaazhthukkal. .."
3447,"Mon okie lor... Haha, best is cheap n gd food la, ex oso okie... Depends on whether wana eat western or chinese food... Den which u prefer..."
3448,Sitting ard nothing to do lor. U leh busy w work?
3449,Its  &lt;#&gt; k here oh. Should i send home for sale.
3450,Sorry. || mail? ||
3451,Ya just telling abt tht incident..
3452,Yes we were outside for like 2 hours. And I called my whole family to wake them up cause it started at 1 am
3453,Ugh just got outta class
3454,"Nowadays people are notixiquating the laxinorficated opportunity for bambling of entropication.... Have you ever oblisingately opted ur books for the masteriastering amplikater of fidalfication? It is very champlaxigating, i think it is atrocious.. Wotz Ur Opinion???? Junna"
3455,I dont have any of your file in my bag..i was in work when you called me.i 'll tell you if i find anything in my room.
3456,No need lar. Jus testing e phone card. Dunno network not gd i thk. Me waiting 4 my sis 2 finish bathing so i can bathe. Dun disturb u liao u cleaning ur room.
3457,Ok. I.ll do you right later.
3458,Friendship poem: Dear O Dear U R Not Near But I Can Hear Dont Get Fear Live With Cheer No More Tear U R Always my Dear. Gud ni8
3459,Have your lunch and come quickly and open the door:)
3460,Not heard from U4 a while. Call me now am here all night with just my knickers on. Make me beg for it like U did last time 01223585236 XX Luv Nikiyu4.net
3461,I am back. Bit long cos of accident on a30. Had to divert via wadebridge.I had a brilliant weekend thanks. Speak soon. Lots of love
3462,"K.. I yan jiu liao... Sat we can go 4 bugis vill one frm 10 to 3 den hop to parco 4 nb. Sun can go cine frm 1030 to 2, den hop to orc mrt 4 hip hop at 4..."
3463,Bloomberg -Message center +447797706009 Why wait? Apply for your future http://careers. bloomberg.com
3464,i am seeking a lady in the street and a freak in the sheets. Is that you?
3465,My phone
3466,"Haha figures, well I found the piece and priscilla's bowl"
3467,"Actually fuck that, just do whatever, do find an excuse to be in tampa at some point before january though"
3468,URGENT! We are trying to contact U. Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050001808 from land line. Claim M95. Valid12hrs only
3469,yay! finally lol. i missed our cinema trip last week :-(
3470,All day working day:)except saturday and sunday..
3471,aathi..where are you dear..
3472,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams
3473,"I think I‘m waiting for the same bus! Inform me when you get there, if you ever get there."
3474,You getting back any time soon?
3475,", how's things? Just a quick question."
3476,"Night has ended for another day, morning has come in a special way. May you smile like the sunny rays and leaves your worries at the blue blue bay. Gud mrng"
3477,"I can probably come by, everybody's done around  &lt;#&gt;  right?"
3478,I got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the  &lt;#&gt; day return period ended.
3479,I can ask around but there's not a lot in terms of mids up here
3480,Be sure to check your yahoo email. We sent photos yesterday
3481,What was she looking for?
3482,Wherre's my boytoy ? :-(
3483,Do you want a NEW video phone750 anytime any network mins 150 text for only five pounds per week call 08000776320 now or reply for delivery tomorrow
3484,"Hello, my love! How goes that day ? I wish your well and fine babe and hope that you find some job prospects. I miss you, boytoy ... *a teasing kiss*"
3485,Tell my  bad character which u Dnt lik in me. I'll try to change in  &lt;#&gt; . I ll add tat 2 my new year resolution. Waiting for ur reply.Be frank...good morning.
3486,No:-)i got rumour that you going to buy apartment in chennai:-)
3487,"Yeah, probably earlier than that"
3488,Change windows logoff sound..
3489,Still i have not checked it da. . .
3490,I'm also came to room.
3491,Huh but i got lesson at 4 lei n i was thinkin of going to sch earlier n i tot of parkin at kent vale...
3492,Ok.
3493,I will reach office around  &lt;DECIMAL&gt; . &amp; my mobile have problem. You cann't get my voice. So call you asa i'll free
3494,"Cool, text me when you head out"
3495,"You are being contacted by our dating service by someone you know! To find out who it is, call from a land line 09050000878. PoBox45W2TG150P"
3496,"Wan2 win a Meet+Greet with Westlife 4 U or a m8? They are currently on what tour? 1)Unbreakable, 2)Untamed, 3)Unkempt. Text 1,2 or 3 to 83049. Cost 50p +std text"
3497,Happy birthday... May u find ur prince charming soon n dun work too hard...
3498,"Oh, the grand is having a bit of a party but it doesn't mention any cover charge so it's probably first come first served"
3499,You said to me before i went back to bed that you can't sleep for anything.
3500,I hope you arnt pissed off but id would really like to see you tomorrow. Love me xxxxxxxxxxxxxX
3501,Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..
3502,says the  &lt;#&gt;  year old with a man and money. I'm down to my last  &lt;#&gt; . Still waiting for that check.
3503,I will come to ur home now
3504,Free any day but i finish at 6 on mon n thurs...
3505,Will you be here for food
3506,"life alle mone,eppolum oru pole allalo"
3507,Nite...
3508,"Two fundamentals of cool life: ""Walk, like you are the KING""...! OR ""Walk like you Dont care,whoever is the KING""!... Gud nyt"
3509,"Camera quite good, 10.1mega pixels, 3optical and 5digital dooms. Have a lovely holiday, be safe and i hope you hav a good journey! Happy new year to you both! See you in a couple of weeks!"
3510,Hi Petey!noim ok just wanted 2 chat coz avent spoken 2 u 4 a long time-hope ur doin alrite.have good nit at js love ya am.x
3511,I just saw ron burgundy captaining a party boat so yeah
3512,I'm serious. You are in the money base
3513,Already one guy loving you:-.
3514,Staff of placement training in Amrita college.
3515,I always chat with you. In fact i need money can you raise me?
3516,I'm job profile seems like bpo..
3517,"Well, I was about to give up cos they all said no they didn‘t do one nighters. I persevered and found one but it is very cheap so i apologise in advance. It is just somewhere to sleep isnt it?"
3518,"So you think i should actually talk to him? Not call his boss in the morning? I went to this place last year and he told me where i could go and get my car fixed cheaper. He kept telling me today how much he hoped i would come back in, how he always regretted not getting my number, etc."
3519,Are you willing to go for apps class.
3520,Hanging out with my brother and his family
3521,No it will reach by 9 only. She telling she will be there. I dont know
3522,Hey... are you going to quit soon? Xuhui and i working till end of the month
3523,"Im sorry bout last nite it wasnt ur fault it was me, spouse it was pmt or sumthin! U 4give me? I think u shldxxxx"
3524,Try neva mate!!
3525,Yeah that'd pretty much be the best case scenario
3526,I not free today i haf 2 pick my parents up tonite...
3527,"""HEY BABE! FAR 2 SPUN-OUT 2 SPK AT DA MO... DEAD 2 DA WRLD. BEEN SLEEPING ON DA SOFA ALL DAY, HAD A COOL NYTHO, TX 4 FONIN HON, CALL 2MWEN IM BK FRMCLOUD 9! J X"""
3528,Should i send you naughty pix? :)
3529,"You are a £1000 winner or Guaranteed Caller Prize, this is our Final attempt to contact you! To Claim Call 09071517866 Now! 150ppmPOBox10183BhamB64XE"
3530,"Xmas & New Years Eve tickets are now on sale from the club, during the day from 10am till 8pm, and on Thurs, Fri & Sat night this week. They're selling fast!"
3531,"Tyler (getting an 8th) has to leave not long after 9, can you get here in like an hour?"
3532,Prepare to be pounded every night...
3533,"Actually, my mobile is full of msg. And i m doing a work online, where i need to send them  &lt;#&gt;  sent msg i wil explain u later."
3534,"Sorry, I'll call later"
3535,Good evening! How are you?
3536,I'm at home. Please call
3537,Oic cos me n my sis got no lunch today my dad went out... So dunno whether 2 eat in sch or wat...
3538,"Mmmmm ... It was sooooo good to wake to your words this morning, my Love!! Mmmm fuck ... I love you too, my Lion ... *devouring kiss from across the sea*"
3539,We are pleased to inform that your application for Airtel Broadband is processed successfully. Your installation will happen within 3 days.
3540,What happen dear. Why you silent. I am tensed
3541,"I'll get there at 3, unless you guys want me to come some time sooner"
3542,If you are not coughing then its nothing
3543,Ü come lt 25 n pass to me lar
3544,I'm e person who's doing e sms survey...
3545,Lol ok ill try to send. Be warned Sprint is dead slow. You'll prolly get it tomorrow
3546,Thank You meet you monday
3547,SO IS TH GOWER MATE WHICH IS WHERE I AM!?! HOW R U MAN? ALL IS GOOD IN WALES ILL B BACK MORROW. C U THIS WK? WHO WAS THE MSG 4?  RANDOM!
3548,"Rock yr chik. Get 100's of filthy films &XXX pics on yr phone now. rply FILTH to 69669. Saristar Ltd, E14 9YT 08701752560. 450p per 5 days. Stop2 cancel"
3549,"Single line with a big meaning::::: ""Miss anything 4 ur ""Best Life"" but, don't miss ur best life for anything... Gud nyt..."
3550,"I got like $ &lt;#&gt; , I can get some more later though. Get whatever you feel like"
3551,"Dad wanted to talk about the apartment so I got a late start, omw now"
3552,I love you both too :-)
3553,Lol u still feeling sick?
3554,Din i tell u jus now 420
3555,am up to my eyes in philosophy
3556,From next month get upto 50% More Calls 4 Ur standard network charge 2 activate Call 9061100010 C Wire3.net 1st4Terms PoBox84 M26 3UZ Cost £1.50 min MobcudB more
3557,Ok lor. I'm in town now lei.
3558,I had it already..sabarish asked me to go..
3559,No da. . Vijay going to talk in jaya tv
3560,URGENT! We are trying to contact U Todays draw shows that you have won a £800 prize GUARANTEED. Call 09050000460 from land line. Claim J89. po box245c2150pm
3561,Lol I know! Hey someone did a great inpersonation of flea on the forums. I love it!
3562,Text BANNEDUK to 89555 to see! cost 150p textoperator g696ga 18+ XXX
3563,Still chance there. If you search hard you will get it..let have a try :)
3564,"Auction round 4. The highest bid is now £54. Next maximum bid is £71. To bid, send BIDS e. g. 10 (to bid £10) to 83383. Good luck."
3565,Do you always celebrate NY's with your family ?
3566,"We know TAJ MAHAL as symbol of love. But the other lesser known facts 1. Mumtaz was Shahjahan's 4th wife, out of his 7 wifes. 2. Shahjahan killed Mumtaz's husband to marry her. 3. Mumtaz died in her  &lt;#&gt; th delivery. 4. He then married Mumtaz's sister. Question arises where the Hell is the LOVE?:-| -The Great Hari-"
3567,Its ok..come to my home it vl nice to meet and v can chat..
3568,Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + £200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com
3569,Sent me de webadres for geting salary slip
3570,She's fine. Sends her greetings
3571,Customer Loyalty Offer:The NEW Nokia6650 Mobile from ONLY £10 at TXTAUCTION! Txt word: START to No: 81151 & get yours Now! 4T&Ctxt TC 150p/MTmsg
3572,But you dint in touch with me.
3573,"Yup, leaving right now, be back soon"
3574,You won't believe it but it's true. It's Incredible Txts! Reply G now to learn truly amazing things that will blow your mind. From O2FWD only 18p/txt
3575,Yeah sure I'll leave in a min
3576,And do you have any one that can teach me how to ship cars.
3577,"The sign of maturity is not when we start saying big things.. But actually it is, when we start understanding small things... *HAVE A NICE EVENING* BSLVYL"
3578,Yeah confirmed for you staying at  that weekend
3579,They said ü dun haf passport or smth like dat.. Or ü juz send to my email account..
3580,"Multiply the numbers independently and count decimal points then, for the division, push the decimal places like i showed you."
3581,"Have a lovely night and when you wake up to see this message, i hope you smile knowing all is as should be. Have a great morning"
3582,Ard 4 lor...
3583,You are right. Meanwhile how's project twins comin up
3584,I sent your maga that money yesterday oh.
3585,Hi 07734396839 IBH Customer Loyalty Offer: The NEW NOKIA6600 Mobile from ONLY £10 at TXTAUCTION!Txt word:START to No:81151 & get Yours Now!4T&
3586,Heart is empty without love.. Mind is empty without wisdom.. Eyes r empty without dreams &amp; Life is empty without frnds.. So Alwys Be In Touch. Good night &amp; sweet dreams
3587,I am hot n horny and willing I live local to you - text a reply to hear strt back from me 150p per msg Netcollex LtdHelpDesk: 02085076972 reply Stop to end
3588,Our ride equally uneventful - not too many of those pesky cyclists around at that time of night ;).
3589,If you were/are free i can give. Otherwise nalla adi entey nattil kittum
3590,I've sent my wife your text. After we buy them she'll tell you what to do. So just relax. We should go get them this wkend.
3591,I am in escape theatre now. . Going to watch KAVALAN in a few minutes
3592,How much would it cost to hire a hitman
3593,I anything lor...
3594,"Sorry, I'll call later"
3595,Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE text + FREE camcorder Reply or Call 08000930705
3596,Huh but i cant go 2 ur house empty handed right?
3597,Good morning princess! Happy New Year!
3598,Congratulations YOU'VE Won. You're a Winner in our August £1000 Prize Draw. Call 09066660100 NOW. Prize Code 2309.
3599,"Aight, we'll head out in a few"
3600,Then wat r u doing now? Busy wif work?
3601,I know you mood off today
3602,"Jay told me already, will do"
3603,Cps is causing the outages to conserve energy.
3604,"I'm not sure, I was just checking out what was happening around the area"
3605,Hey morning what you come to ask:-) pa...
3606,Jordan got voted out last nite!
3607,"That means you got an A in epi, she.s fine. She.s here now."
3608,I have no idea where you are
3609,Pls come quick cant bare this.
3610,Joy's father is John. Then John is the ____ of Joy's father. If u ans ths you hav  &lt;#&gt;  IQ. Tis s IAS question try to answer.
3611,"Call me. I m unable to cal. Lets meet bhaskar, and deep"
3612,No. I.ll meet you in the library
3613,"K, my roommate also wants a dubsack and another friend may also want some so plan on bringing extra, I'll tell you when they know for sure"
3614,Depends on individual lor e hair dresser say pretty but my parents say look gong. U kaypoh.. I also dunno wat she collecting.
3615,Ok c ü then.
3616,I enjoy watching and playing football and basketball. Anything outdoors. And you?
3617,"Can you please ask macho what his price range is, does he want something new or used plus it he only interfued in the blackberry bold  &lt;#&gt;  or any bb"
